2006,1,1,0,4,-9,10087,90,60,3,-9999,0,010010-99999
2006,1,1,1,7,-7,10087,90,70,-9999,-9999,-9999,010010-99999
2006,1,1,2,7,-7,10088,80,60,-9999,-9999,-9999,010010-99999
2006,1,1,3,10,-3,10086,90,60,-9999,-9999,-9999,010010-99999
2006,1,1,4,9,-3,10084,100,60,-9999,-9999,-9999,010010-99999
2006,1,1,5,8,-1,10079,100,60,-9999,-9999,-9999,010010-99999
2006,1,1,6,8,-1,10078,100,70,6,-9999,-9999,010010-99999
2006,1,1,7,10,1,10076,120,60,-9999,-9999,-9999,010010-99999
2006,1,1,8,11,2,10075,140,60,-9999,-9999,-9999,010010-99999
2006,1,1,9,5,-4,10073,110,70,8,-9999,-9999,010010-99999
2006,1,1,10,8,-2,10071,110,90,-9999,-9999,-9999,010010-99999
2006,1,1,11,11,2,10065,110,70,-9999,-9999,-9999,010010-99999
2006,1,1,12,7,-2,10058,110,70,-9999,-9999,-9999,010010-99999
2006,1,1,13,8,0,10050,110,70,-9999,-9999,-9999,010010-99999
2006,1,1,14,10,2,10044,110,80,-9999,-9999,-9999,010010-99999
2006,1,1,15,8,0,10038,100,80,8,-9999,-9999,010010-99999
2006,1,1,16,7,-1,10031,100,90,-9999,-9999,-9999,010010-99999
2006,1,1,17,6,-1,10028,100,70,-9999,-9999,-9999,010010-99999
2006,1,1,19,11,3,10020,110,50,-9999,-9999,-9999,010010-99999
2006,1,1,20,10,2,10020,110,60,-9999,-9999,-9999,010010-99999
2006,1,1,21,9,1,10019,120,40,-9999,-9999,-9999,010010-99999
2006,1,1,22,11,1,10017,130,60,-9999,-9999,-9999,010010-99999
2006,1,1,23,12,3,10015,120,50,-9999,-9999,-9999,010010-99999
2006,1,2,0,11,0,10016,110,60,8,-9999,0,010010-99999
2006,1,2,1,12,-1,10016,110,50,-9999,-9999,-9999,010010-99999
2006,1,2,2,13,0,10014,120,50,-9999,-9999,-9999,010010-99999
2006,1,2,3,11,-5,10012,110,40,-9999,-9999,-9999,010010-99999
2006,1,2,4,11,-5,10009,100,40,-9999,-9999,-9999,010010-99999
2006,1,2,5,16,0,10005,90,60,-9999,-9999,-9999,010010-99999
2006,1,2,6,20,1,10002,90,60,8,-9999,-9999,010010-99999
2006,1,2,7,23,6,9995,100,80,-9999,-9999,-9999,010010-99999
2006,1,2,8,21,7,9994,120,80,-9999,-9999,-9999,010010-99999
2006,1,2,9,17,5,9990,120,70,8,-9999,-9999,010010-99999
2006,1,2,10,12,4,9979,140,60,-9999,-9999,-9999,010010-99999
2006,1,2,11,11,3,9990,140,80,-9999,-9999,-9999,010010-99999
2006,1,2,12,11,2,9985,140,70,8,-9999,-1,010010-99999
2006,1,2,13,19,5,9974,100,90,-9999,-9999,-9999,010010-99999
2006,1,2,14,19,8,9958,90,90,-9999,-9999,-9999,010010-99999
2006,1,2,16,22,14,9932,110,90,-9999,-9999,-9999,010010-99999
2006,1,2,17,24,17,9921,110,90,-9999,-9999,-9999,010010-99999
2006,1,2,18,25,18,9910,110,90,8,-9999,-9999,010010-99999
2006,1,2,19,26,19,9896,120,100,-9999,-9999,-9999,010010-99999
2006,1,2,20,27,21,9889,130,100,-9999,-9999,-9999,010010-99999
2006,1,2,21,26,20,9884,140,90,-9999,-9999,-9999,010010-99999
2006,1,2,22,26,20,9879,150,90,-9999,-9999,-9999,010010-99999
2006,1,2,23,25,19,9877,150,90,-9999,-9999,-9999,010010-99999
2006,1,3,0,25,20,9873,150,90,8,-9999,20,010010-99999
2006,1,3,1,25,20,9869,150,100,-9999,-9999,-9999,010010-99999
2006,1,3,2,22,17,9868,170,90,-9999,-9999,-9999,010010-99999
