1992,1,1,0,-36,-77,9688,10,93,8,-9999,0,010010-99999
1992,1,1,3,-55,-84,9695,360,82,8,-9999,-9999,010010-99999
1992,1,1,6,-79,-115,9709,360,103,8,-9999,-9999,010010-99999
1992,1,1,9,-86,-109,9721,360,113,8,-9999,-9999,010010-99999
1992,1,1,12,-82,-105,9743,350,93,8,-9999,1,010010-99999
1992,1,1,15,-86,-121,9765,360,82,7,-9999,-9999,010010-99999
1992,1,1,18,-87,-118,9776,360,82,5,-9999,-9999,010010-99999
1992,1,1,21,-86,-133,9792,10,67,5,-9999,-9999,010010-99999
1992,1,2,0,-89,-124,9801,350,87,7,-9999,1,010010-99999
1992,1,2,3,-91,-120,9801,10,62,7,-9999,-9999,010010-99999
1992,1,2,6,-98,-130,9798,360,103,8,-9999,-9999,010010-99999
1992,1,2,9,-99,-129,9790,350,144,9,-9999,-9999,010010-99999
1992,1,2,12,-105,-134,9788,350,113,7,-9999,1,010010-99999
1992,1,2,15,-115,-130,9775,350,159,6,-9999,-9999,010010-99999
1992,1,2,18,-118,-142,9763,340,123,6,-9999,-9999,010010-99999
1992,1,2,21,-121,-143,9758,340,123,9,-9999,-9999,010010-99999
1992,1,3,0,-112,-145,9747,360,118,9,-9999,5,010010-99999
1992,1,3,3,-98,-118,9740,360,82,9,-9999,-9999,010010-99999
1992,1,3,6,-98,-113,9740,350,82,8,-9999,-9999,010010-99999
1992,1,3,9,-94,-107,9742,360,62,8,-9999,-9999,010010-99999
1992,1,3,12,-91,-101,9742,360,108,8,-9999,10,010010-99999
1992,1,3,15,-88,-101,9743,10,87,8,-9999,-9999,010010-99999
1992,1,3,18,-91,-94,9727,340,144,9,-9999,-9999,010010-99999
1992,1,3,21,-58,-60,9722,350,159,9,-9999,-9999,010010-99999
1992,1,4,0,-40,-81,9750,30,118,4,-9999,30,010010-99999
1992,1,4,3,-32,-32,9773,20,108,9,-9999,-9999,010010-99999
1992,1,4,4,-45,-46,9822,10,159,9,-9999,-9999,010010-99999
1992,1,4,6,-45,-46,9822,10,159,9,-9999,-9999,010010-99999
1992,1,4,9,-68,-79,9871,10,180,8,-9999,-9999,010010-99999
1992,1,4,12,-82,-96,9900,340,149,7,-9999,10,010010-99999
1992,1,4,15,-94,-116,9927,350,159,6,-9999,-9999,010010-99999
1992,1,4,18,-103,-125,9959,350,144,5,-9999,-9999,010010-99999
1992,1,4,21,-106,-141,9982,350,134,5,-9999,-9999,010010-99999
1992,1,5,0,-112,-156,10022,350,118,7,-9999,3,010010-99999
1992,1,5,3,-111,-163,10046,350,98,6,-9999,-9999,010010-99999
1992,1,5,6,-110,-154,10066,340,87,7,-9999,-9999,010010-99999
1992,1,5,9,-109,-155,10086,350,72,8,-9999,-9999,010010-99999
1992,1,5,12,-111,-165,10108,340,72,5,-9999,1,010010-99999
1992,1,5,15,-114,-138,10116,330,77,5,-9999,-9999,010010-99999
1992,1,5,18,-110,-128,10123,340,103,8,-9999,-9999,010010-99999
1992,1,5,21,-101,-121,10129,340,98,7,-9999,-9999,010010-99999
1992,1,6,0,-97,-114,10124,350,93,9,-9999,1,010010-99999
1992,1,6,3,-93,-108,10122,350,93,9,-9999,-9999,010010-99999
1992,1,6,6,-95,-113,10105,350,113,7,-9999,-9999,010010-99999
1992,1,6,15,-91,-107,10076,30,108,5,-9999,-9999,010010-99999
1992,1,6,18,-89,-108,10061,20,113,4,-9999,-9999,010010-99999
1992,1,6,21,-88,-111,10041,360,154,3,-9999,-9999,010010-99999
1992,1,7,0,-86,-113,10040,360,134,2,-9999,-1,010010-99999
1992,1,7,3,-82,-93,10035,360,113,5,-9999,-9999,010010-99999
1992,1,7,6,-71,-87,10028,10,103,6,-9999,-9999,010010-99999
1992,1,7,9,-51,-58,10023,360,103,9,-9999,-9999,010010-99999
