1985,1,1,0,4,-7,10341,250,31,8,-9999,-1,010010-99999
1985,1,1,3,-8,-28,10341,0,0,1,-9999,-9999,010010-99999
1985,1,1,6,-18,-29,10347,0,0,2,-9999,-9999,010010-99999
1985,1,1,9,-28,-41,10345,0,0,2,-9999,-9999,010010-99999
1985,1,1,12,-24,-28,10349,0,0,4,-9999,0,010010-99999
1985,1,1,15,-30,-34,10346,0,0,9,-9999,-9999,010010-99999
1985,1,1,18,-36,-41,10345,270,103,9,-9999,-9999,010010-99999
1985,1,1,21,-32,-42,10338,210,26,3,-9999,-9999,010010-99999
1985,1,2,0,-18,-24,10334,210,36,7,-9999,1,010010-99999
1985,1,2,3,0,-11,10332,160,57,8,-9999,-9999,010010-99999
1985,1,2,6,4,-23,10307,160,62,6,-9999,-9999,010010-99999
1985,1,2,9,6,-23,10304,180,72,8,-9999,-9999,010010-99999
1985,1,2,12,4,-28,10298,210,87,8,-9999,0,010010-99999
1985,1,2,15,2,-30,10289,170,72,7,-9999,-9999,010010-99999
1985,1,2,18,2,-25,10283,190,82,7,-9999,0,010010-99999
1985,1,2,21,4,-28,10276,170,77,7,-9999,-9999,010010-99999
1985,1,3,0,3,-22,10265,180,77,7,-9999,0,010010-99999
1985,1,3,3,4,-21,10257,190,77,8,-9999,-9999,010010-99999
1985,1,3,6,3,-19,10251,190,77,8,-9999,0,010010-99999
1985,1,3,9,5,-32,10249,200,72,7,-9999,-9999,010010-99999
1985,1,3,12,7,-4,10246,190,67,5,-9999,0,010010-99999
1985,1,3,15,10,3,10243,200,46,5,-9999,-9999,010010-99999
1985,1,3,18,12,2,10240,200,41,8,-9999,0,010010-99999
1985,1,3,21,12,2,10234,210,41,8,-9999,-9999,010010-99999
1985,1,4,0,13,6,10233,160,21,8,-9999,0,010010-99999
1985,1,4,3,12,6,10227,160,10,8,-9999,-9999,010010-99999
1985,1,4,6,12,6,10219,200,46,8,-9999,0,010010-99999
1985,1,4,9,12,6,10221,210,51,8,-9999,-9999,010010-99999
1985,1,4,15,2,-4,10239,0,0,5,-9999,-9999,010010-99999
1985,1,4,18,16,6,10265,330,62,5,-9999,0,010010-99999
1985,1,4,21,-16,-20,10281,330,154,5,-9999,-9999,010010-99999
1985,1,5,0,-25,-36,10308,340,77,2,-9999,0,010010-99999
1985,1,5,3,-19,-38,10318,320,67,1,-9999,-9999,010010-99999
1985,1,5,6,-21,-41,10325,330,21,1,-9999,0,010010-99999
1985,1,5,9,-18,-32,10325,180,31,8,-9999,-9999,010010-99999
