2002,1,16,0,-9999,-9999,10010,70,90,3,-9999,-9999,010020-99999
2002,1,26,12,-145,-171,10068,360,90,7,-9999,1,010020-99999
2002,3,10,12,-38,-64,10040,10,40,6,-9999,7,010020-99999
2002,4,21,0,59,52,10279,200,110,4,-9999,-9999,010020-99999
2002,4,23,0,66,-9999,10057,200,100,8,-9999,-9999,010020-99999
2002,5,4,0,56,45,-9999,210,120,6,-9999,-9999,010020-99999
2002,7,25,6,134,53,-9999,290,30,8,-9999,-9999,010020-99999
2002,8,25,18,67,53,10115,190,40,8,-9999,-9999,010020-99999
2002,9,24,6,-10,-59,-9999,20,40,6,-9999,0,010020-99999
2002,10,10,18,55,12,10253,190,50,7,-9999,-9999,010020-99999
2002,10,24,6,-9999,-9999,-9999,120,260,8,-9999,-9999,010020-99999
2002,10,25,18,54,-6,9839,140,130,1,-9999,-9999,010020-99999
