1991,1,1,0,16,15,9975,130,108,7,-9999,1,010010-99999
1991,1,1,3,8,8,9974,110,103,8,-9999,-9999,010010-99999
1991,1,1,6,15,15,9973,110,77,8,-9999,-9999,010010-99999
1991,1,1,9,10,10,9978,100,93,8,-9999,-9999,010010-99999
1991,1,1,12,6,6,9988,100,93,8,-9999,20,010010-99999
1991,1,1,15,2,2,9988,90,72,9,-9999,-9999,010010-99999
1991,1,1,18,9,9,9980,90,93,8,-9999,-9999,010010-99999
1991,1,1,21,10,9,9974,90,103,7,-9999,-9999,010010-99999
1991,1,2,0,9,0,9969,90,108,5,-9999,10,010010-99999
1991,1,2,3,2,-4,9957,90,103,8,-9999,-9999,010010-99999
1991,1,2,6,-1,-6,9936,100,113,6,-9999,-9999,010010-99999
1991,1,2,12,-12,-37,9910,10,98,5,-9999,0,010010-99999
1991,1,2,15,-15,-46,9894,10,72,4,-9999,-9999,010010-99999
1991,1,2,18,-18,-54,9878,-9999,26,1,-9999,0,010010-99999
1991,1,2,21,-19,-63,9872,170,36,1,-9999,-9999,010010-99999
1991,1,3,3,-14,-48,9847,360,62,3,-9999,-9999,010010-99999
1991,1,3,6,-6,-26,9840,360,87,2,-9999,0,010010-99999
1991,1,3,9,-9999,-9999,9835,60,129,1,-9999,-9999,010010-99999
1991,1,3,12,-4,-30,9850,20,67,7,-9999,0,010010-99999
1991,1,3,15,-4,-21,9849,30,123,7,-9999,-9999,010010-99999
1991,1,3,18,4,-38,9852,10,93,8,-9999,0,010010-99999
1991,1,3,21,7,-38,9863,10,93,8,-9999,-9999,010010-99999
1991,1,4,0,10,-43,9864,30,72,7,-9999,0,010010-99999
1991,1,4,3,1,-29,9879,20,57,7,-9999,-9999,010010-99999
1991,1,4,6,-5,-25,9888,40,108,8,-9999,-9999,010010-99999
1991,1,4,9,-7,-19,9898,20,129,8,-9999,-9999,010010-99999
1991,1,4,12,-13,-18,9911,30,139,8,-9999,-1,010010-99999
1991,1,4,15,-10,-43,9917,10,103,8,-9999,-9999,010010-99999
1991,1,4,18,-7,-30,9918,-9999,41,4,-9999,-9999,010010-99999
1991,1,4,21,-12,-30,9921,20,103,6,-9999,-9999,010010-99999
1991,1,5,3,-11,-34,9929,350,36,4,-9999,-9999,010010-99999
1991,1,5,6,-14,-39,9927,300,57,4,-9999,0,010010-99999
1991,1,5,9,-12,-52,9933,20,108,4,-9999,-9999,010010-99999
1991,1,5,15,-18,-37,9937,20,108,6,-9999,-9999,010010-99999
1991,1,5,18,-22,-37,9933,30,159,7,-9999,-9999,010010-99999
1991,1,5,21,-30,-31,9939,30,180,7,-9999,-9999,010010-99999
1991,1,6,0,-29,-41,9940,20,185,6,-9999,1,010010-99999
1991,1,6,3,-36,-45,9942,20,164,9,-9999,-9999,010010-99999
1991,1,6,6,-32,-40,9941,360,118,8,-9999,-9999,010010-99999
1991,1,6,9,-34,-35,9937,360,149,9,-9999,-9999,010010-99999
1991,1,6,12,-35,-71,9935,10,149,7,-9999,1,010010-99999
1991,1,6,15,-34,-65,9929,10,118,7,-9999,-9999,010010-99999
1991,1,6,18,-30,-31,9915,340,108,7,-9999,-9999,010010-99999
1991,1,6,21,-19,-21,9900,20,113,8,-9999,-9999,010010-99999
1991,1,7,0,-21,-23,9890,360,134,8,-9999,3,010010-99999
1991,1,7,3,-33,-34,9880,360,123,7,-9999,-9999,010010-99999
1991,1,7,6,-14,-14,9855,360,108,9,-9999,-9999,010010-99999
1991,1,7,9,-19,-36,9860,20,123,7,-9999,-9999,010010-99999
1991,1,7,12,-17,-18,9859,20,118,7,-9999,5,010010-99999
1991,1,7,15,-22,-41,9865,20,108,7,-9999,-9999,010010-99999
1991,1,7,18,-24,-60,9867,360,113,4,-9999,-9999,010010-99999
1991,1,7,21,-25,-45,9864,360,82,7,-9999,-9999,010010-99999
1991,1,8,0,-26,-36,9852,360,129,7,-9999,1,010010-99999
1991,1,8,3,-38,-38,9833,350,77,9,-9999,-9999,010010-99999
1991,1,8,6,-43,-43,9808,350,123,9,-9999,-9999,010010-99999
1991,1,8,9,-47,-47,9800,350,123,9,-9999,-9999,010010-99999
1991,1,8,12,-36,-36,9799,350,113,9,-9999,40,010010-99999
1991,1,8,15,-21,-21,9797,350,93,9,-9999,-9999,010010-99999
1991,1,8,18,-22,-22,9809,340,82,8,-9999,-9999,010010-99999
1991,1,8,21,-22,-22,9816,320,46,8,-9999,-9999,010010-99999
1991,1,9,0,-9999,-9999,9819,350,62,8,-9999,1,010010-99999
1991,1,9,3,-16,-17,9821,340,51,7,-9999,-9999,010010-99999
1991,1,9,6,-24,-34,9821,310,82,4,-9999,-9999,010010-99999
1991,1,9,9,-19,-42,9826,310,57,2,-9999,-9999,010010-99999
1991,1,9,12,-16,-36,9832,280,10,7,-9999,0,010010-99999
1991,1,9,15,-22,-25,9834,300,67,4,-9999,-9999,010010-99999
1991,1,9,18,-21,-46,9839,250,26,6,-9999,0,010010-99999
1991,1,9,21,-29,-53,9851,250,15,8,-9999,-9999,010010-99999
1991,1,10,3,-25,-48,9868,0,0,8,-9999,-9999,010010-99999
1991,1,10,6,-30,-31,9870,360,10,6,-9999,-9999,010010-99999
1991,1,10,9,-21,-46,9874,350,36,7,-9999,-9999,010010-99999
1991,1,10,12,-14,-35,9871,360,21,8,-9999,3,010010-99999
1991,1,10,15,0,-16,9866,10,36,8,-9999,-9999,010010-99999
1991,1,10,18,5,5,9876,100,87,7,-9999,-9999,010010-99999
1991,1,10,21,2,2,9889,90,67,7,-9999,-9999,010010-99999
1991,1,11,0,3,3,9903,100,46,8,-9999,-1,010010-99999
1991,1,11,3,7,6,9912,90,67,8,-9999,-9999,010010-99999
1991,1,11,6,3,3,9927,100,67,8,-9999,-9999,010010-99999
1991,1,11,9,9,8,9947,90,77,7,-9999,-9999,010010-99999
1991,1,11,12,7,6,9961,90,77,8,-9999,-1,010010-99999
1991,1,11,15,3,3,9975,90,72,8,-9999,-9999,010010-99999
1991,1,11,18,-9999,-9999,9985,90,87,8,-9999,-9999,010010-99999
1991,1,11,21,-1,-1,10000,100,98,6,-9999,-9999,010010-99999
1991,1,12,0,-1,-1,10015,90,82,8,-9999,-1,010010-99999
1991,1,12,3,4,4,10022,100,67,7,-9999,-9999,010010-99999
1991,1,12,6,-2,-2,10033,0,0,8,-9999,-9999,010010-99999
1991,1,12,9,2,2,10041,170,46,9,-9999,-9999,010010-99999
1991,1,12,12,-16,-16,10053,230,67,8,-9999,30,010010-99999
1991,1,12,18,-57,-61,10076,250,62,8,-9999,-9999,010010-99999
1991,1,12,21,-43,-48,10080,240,72,8,-9999,-9999,010010-99999
1991,1,13,0,-27,-41,10091,270,82,8,-9999,5,010010-99999
1991,1,13,3,-40,-51,10126,280,103,8,-9999,-9999,010010-99999
1991,1,13,6,-49,-60,10166,330,72,8,-9999,-9999,010010-99999
1991,1,13,9,-51,-71,10210,340,77,8,-9999,-9999,010010-99999
1991,1,13,12,-54,-76,10233,360,36,7,-9999,1,010010-99999
1991,1,13,15,-65,-82,10235,310,15,8,-9999,-9999,010010-99999
1991,1,13,18,-40,-61,10224,170,46,8,-9999,-9999,010010-99999
1991,1,13,21,-15,-28,10194,120,98,8,-9999,-9999,010010-99999
1991,1,14,0,4,4,10136,120,108,9,-9999,1,010010-99999
1991,1,14,3,16,16,10067,150,123,8,-9999,-9999,010010-99999
1991,1,14,6,15,15,10011,170,134,8,-9999,-9999,010010-99999
1991,1,14,9,17,17,9954,210,118,8,-9999,-9999,010010-99999
1991,1,14,12,21,21,9920,220,93,8,-9999,60,010010-99999
1991,1,14,15,23,23,9886,220,123,8,-9999,-9999,010010-99999
1991,1,14,18,23,23,9856,220,98,8,-9999,-9999,010010-99999
1991,1,14,21,-6,-15,9872,270,175,9,-9999,-9999,010010-99999
1991,1,15,0,-23,-42,9934,270,149,3,-9999,1,010010-99999
1991,1,15,3,-6,-13,9980,270,82,6,-9999,-9999,010010-99999
1991,1,15,6,14,-13,9988,230,103,4,-9999,-9999,010010-99999
1991,1,15,9,11,10,9997,190,62,7,-9999,-9999,010010-99999
1991,1,15,12,12,11,9994,210,62,8,-9999,0,010010-99999
1991,1,15,15,12,12,9971,190,41,8,-9999,-9999,010010-99999
1991,1,15,18,9,9,9947,190,31,9,-9999,-9999,010010-99999
1991,1,15,21,18,18,9935,210,57,8,-9999,-9999,010010-99999
1991,1,16,0,15,15,9924,210,62,8,-9999,70,010010-99999
1991,1,16,3,17,17,9910,210,72,9,-9999,-9999,010010-99999
1991,1,16,6,17,17,9891,210,62,8,-9999,-9999,010010-99999
1991,1,16,9,17,17,9874,210,62,8,-9999,-9999,010010-99999
1991,1,16,12,16,16,9861,210,98,8,-9999,60,010010-99999
1991,1,16,15,19,19,9868,220,123,5,-9999,-9999,010010-99999
1991,1,16,18,16,3,9907,220,123,2,-9999,-9999,010010-99999
1991,1,16,21,16,3,9927,220,113,1,-9999,-9999,010010-99999
1991,1,17,0,20,-27,9947,240,118,1,-9999,0,010010-99999
1991,1,17,3,17,-20,9968,240,108,1,-9999,-9999,010010-99999
1991,1,17,6,8,2,9978,210,26,2,-9999,0,010010-99999
1991,1,17,9,7,6,9986,200,41,2,-9999,-9999,010010-99999
1991,1,17,12,4,4,9974,210,31,7,-9999,0,010010-99999
1991,1,17,15,8,8,9942,190,31,8,-9999,-9999,010010-99999
1991,1,17,18,6,6,9910,120,15,9,-9999,0,010010-99999
1991,1,17,21,2,2,9886,70,10,9,-9999,-9999,010010-99999
1991,1,18,0,4,4,9871,110,36,9,-9999,-1,010010-99999
1991,1,18,3,8,8,9848,110,82,8,-9999,-9999,010010-99999
1991,1,18,6,1,1,9844,190,87,8,-9999,-9999,010010-99999
1991,1,18,9,7,6,9823,170,123,8,-9999,-9999,010010-99999
1991,1,18,12,3,-3,9848,260,118,7,-9999,5,010010-99999
1991,1,18,15,-31,-39,9947,280,144,7,-9999,-9999,010010-99999
1991,1,18,18,-28,-40,9968,230,57,8,-9999,-9999,010010-99999
1991,1,18,21,-27,-28,9917,60,31,8,-9999,-9999,010010-99999
1991,1,19,0,-4,-4,9848,100,154,9,-9999,10,010010-99999
1991,1,19,3,20,20,9757,140,72,8,-9999,-9999,010010-99999
1991,1,19,6,18,18,9670,120,67,8,-9999,-9999,010010-99999
1991,1,19,9,5,5,9577,100,82,8,-9999,-9999,010010-99999
1991,1,19,12,10,10,9567,260,77,8,-9999,40,010010-99999
1991,1,19,15,-24,-25,9599,310,154,8,-9999,-9999,010010-99999
1991,1,19,18,-48,-55,9654,350,144,9,-9999,-9999,010010-99999
1991,1,19,21,-59,-72,9723,350,123,8,-9999,-9999,010010-99999
1991,1,20,0,-74,-89,9782,360,144,9,-9999,5,010010-99999
1991,1,20,3,-75,-98,9840,360,144,8,-9999,-9999,010010-99999
1991,1,20,6,-72,-87,9893,350,134,8,-9999,-9999,010010-99999
1991,1,20,9,-75,-97,9944,350,118,7,-9999,-9999,010010-99999
1991,1,20,12,-76,-123,10002,330,98,5,-9999,-1,010010-99999
1991,1,20,15,-70,-123,10047,300,57,1,-9999,-9999,010010-99999
1991,1,20,18,-62,-107,10072,270,15,7,-9999,-9999,010010-99999
1991,1,20,21,-34,-77,10080,260,31,7,-9999,-9999,010010-99999
1991,1,21,0,-21,-67,10077,240,82,6,-9999,-1,010010-99999
1991,1,21,3,-8,-48,10066,270,206,6,-9999,-9999,010010-99999
1991,1,21,6,6,-20,10081,260,123,8,-9999,-9999,010010-99999
1991,1,21,9,-2,-25,10074,250,62,8,-9999,-9999,010010-99999
1991,1,21,12,-1,-13,10034,210,103,8,-9999,0,010010-99999
1991,1,21,18,3,3,9895,270,15,8,-9999,-9999,010010-99999
1991,1,21,21,43,1,9875,260,164,7,-9999,-9999,010010-99999
1991,1,22,0,14,-18,9890,270,170,7,-9999,3,010010-99999
1991,1,22,3,-15,-34,9913,260,164,7,-9999,-9999,010010-99999
1991,1,22,6,-19,-41,9948,260,190,8,-9999,-9999,010010-99999
1991,1,22,9,-8,-38,9967,250,134,7,-9999,-9999,010010-99999
1991,1,22,12,3,-37,9969,250,118,6,-9999,0,010010-99999
1991,1,22,15,-11,-12,9937,270,118,9,-9999,-9999,010010-99999
1991,1,22,18,-46,-59,9934,260,154,9,-9999,-9999,010010-99999
1991,1,22,21,-54,-55,9996,210,93,8,-9999,-9999,010010-99999
1991,1,23,0,-38,-38,10066,270,123,9,-9999,5,010010-99999
1991,1,23,3,-27,-33,10136,350,72,9,-9999,-9999,010010-99999
1991,1,23,6,-32,-39,10189,350,41,8,-9999,-9999,010010-99999
1991,1,23,9,-40,-53,10236,340,72,8,-9999,-9999,010010-99999
1991,1,23,12,-51,-90,10269,310,21,7,-9999,1,010010-99999
1991,1,23,15,-58,-99,10262,280,26,6,-9999,-9999,010010-99999
1991,1,23,18,-43,-73,10240,210,62,8,-9999,-9999,010010-99999
1991,1,23,21,-22,-34,10209,210,103,8,-9999,-9999,010010-99999
1991,1,24,0,-5,-5,10154,210,113,8,-9999,-1,010010-99999
1991,1,24,3,27,27,10091,250,123,8,-9999,-9999,010010-99999
1991,1,24,6,32,-8,10046,260,154,3,-9999,-9999,010010-99999
1991,1,24,9,20,-12,10016,250,180,8,-9999,-9999,010010-99999
1991,1,24,12,-9999,-9999,9990,260,154,7,-9999,0,010010-99999
1991,1,24,15,20,-12,9961,260,164,7,-9999,-9999,010010-99999
1991,1,24,18,17,-4,9948,260,144,7,-9999,0,010010-99999
1991,1,24,21,2,-35,9950,270,134,7,-9999,-9999,010010-99999
1991,1,25,0,-50,-67,9998,330,77,8,-9999,0,010010-99999
1991,1,25,3,-75,-94,10047,330,93,8,-9999,-9999,010010-99999
1991,1,25,6,-64,-85,10084,350,93,8,-9999,-9999,010010-99999
1991,1,25,9,-58,-78,10101,330,123,8,-9999,-9999,010010-99999
1991,1,25,12,-47,-54,10126,360,51,8,-9999,-1,010010-99999
1991,1,25,14,-36,-46,10132,-9999,-9999,7,-9999,-9999,010010-99999
1991,1,25,15,-36,-46,10132,10,46,7,-9999,-9999,010010-99999
1991,1,25,18,-35,-43,10132,320,5,8,-9999,-9999,010010-99999
1991,1,25,21,-30,-44,10120,120,51,8,-9999,-9999,010010-99999
1991,1,26,0,-28,-38,10096,120,51,8,-9999,0,010010-99999
1991,1,26,3,-9,-9,10047,100,93,8,-9999,-9999,010010-99999
1991,1,26,6,7,7,10010,210,82,9,-9999,-9999,010010-99999
1991,1,26,9,5,5,9995,200,36,9,-9999,-9999,010010-99999
1991,1,26,12,-4,-10,9987,240,87,8,-9999,3,010010-99999
1991,1,26,15,-11,-25,10000,200,144,7,-9999,-9999,010010-99999
1991,1,26,18,-30,-60,10040,260,103,7,-9999,-9999,010010-99999
1991,1,26,21,10,-16,10026,240,134,7,-9999,-9999,010010-99999
1991,1,27,0,10,-33,10016,240,159,7,-9999,-1,010010-99999
1991,1,27,3,-6,-47,10027,250,139,2,-9999,-9999,010010-99999
1991,1,27,6,-13,-49,10062,280,108,1,-9999,-9999,010010-99999
1991,1,27,9,-12,-48,10095,290,98,7,-9999,-9999,010010-99999
1991,1,27,12,-8,-38,10127,260,41,7,-9999,0,010010-99999
1991,1,27,15,-6,-50,10136,360,15,7,-9999,-9999,010010-99999
1991,1,27,18,-8,-27,10140,320,10,7,-9999,0,010010-99999
1991,1,27,21,2,-4,10130,210,72,6,-9999,-9999,010010-99999
1991,1,28,0,6,6,10112,190,57,9,-9999,-1,010010-99999
1991,1,28,3,10,10,10090,210,98,9,-9999,-9999,010010-99999
1991,1,28,6,11,11,10066,210,77,9,-9999,-9999,010010-99999
1991,1,28,9,16,16,10052,180,41,9,-9999,-9999,010010-99999
1991,1,28,12,15,15,10041,190,62,9,-9999,3,010010-99999
1991,1,28,15,13,13,10031,200,67,9,-9999,-9999,010010-99999
1991,1,28,18,8,-12,10040,280,108,8,-9999,-9999,010010-99999
1991,1,28,21,5,4,10052,230,62,7,-9999,-9999,010010-99999
1991,1,29,0,7,-6,10061,210,41,7,-9999,-1,010010-99999
1991,1,29,3,3,-4,10061,200,31,7,-9999,-9999,010010-99999
1991,1,29,6,-1,-2,10048,0,0,8,-9999,-9999,010010-99999
1991,1,29,9,-4,-4,10011,10,51,8,-9999,-9999,010010-99999
1991,1,29,12,7,7,9941,100,77,8,-9999,40,010010-99999
1991,1,29,15,0,0,9845,120,72,8,-9999,-9999,010010-99999
1991,1,29,18,1,0,9871,270,72,8,-9999,-9999,010010-99999
1991,1,29,21,-42,-42,10021,300,82,9,-9999,-9999,010010-99999
1991,1,30,0,-40,-86,10110,270,72,7,-9999,60,010010-99999
1991,1,30,3,-48,-94,10146,300,72,2,-9999,-9999,010010-99999
1991,1,30,6,-55,-97,10163,280,26,1,-9999,-9999,010010-99999
1991,1,30,9,-13,-40,10167,190,93,3,-9999,-9999,010010-99999
1991,1,30,12,2,-20,10148,190,129,8,-9999,0,010010-99999
1991,1,30,15,7,0,10136,220,98,7,-9999,-9999,010010-99999
1991,1,30,18,6,5,10128,220,87,8,-9999,0,010010-99999
1991,1,30,21,11,10,10122,220,113,8,-9999,-9999,010010-99999
1991,1,31,0,15,7,10124,220,113,5,-9999,0,010010-99999
1991,1,31,3,13,8,10135,210,113,8,-9999,-9999,010010-99999
1991,1,31,9,8,3,10143,180,98,6,-9999,-9999,010010-99999
1991,1,31,12,7,-4,10134,180,108,8,-9999,0,010010-99999
1991,1,31,15,12,-11,10107,180,108,8,-9999,-9999,010010-99999
1991,1,31,18,17,-1,10084,180,139,8,-9999,0,010010-99999
1991,1,31,21,18,17,10060,180,154,8,-9999,-9999,010010-99999
1991,2,1,0,23,23,10056,200,113,8,-9999,5,010010-99999
1991,2,1,3,23,23,10058,200,134,8,-9999,-9999,010010-99999
1991,2,1,6,22,22,10056,190,149,8,-9999,-9999,010010-99999
1991,2,1,9,20,20,10056,200,134,8,-9999,-9999,010010-99999
1991,2,1,12,17,17,10065,210,108,8,-9999,3,010010-99999
1991,2,1,15,7,-11,10099,260,82,8,-9999,-9999,010010-99999
1991,2,1,21,2,-20,10136,220,98,6,-9999,-9999,010010-99999
1991,2,2,0,5,-20,10154,230,87,2,-9999,-1,010010-99999
1991,2,2,3,10,-43,10172,230,67,1,-9999,-9999,010010-99999
1991,2,2,6,2,0,10180,210,57,6,-9999,-9999,010010-99999
1991,2,2,9,6,5,10172,160,103,7,-9999,-9999,010010-99999
1991,2,2,12,14,13,10151,170,123,7,-9999,0,010010-99999
